FEATURES_TXT_BEGIN_0 0 15 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
0 -24.0009 -10 10 -3.41097 -3.34151 -2.94677 -3.10246 
0 -22.0227 -10 9 -4.83923 -5.61473 -4.65202 -5.24024 
0 -24.4874 -10 9 -3.63484 -4.36691 -3.5561 -5.50043 
0 -22.1422 -10 10 -6.40101 -6.25144 -5.87976 -6.0089 
0 -24.2405 -10 9 -4.24053 -5.3806 -4.02073 -5.6268 
0 -26.565 -11 10 -5.81315 -3.34151 -6.75904 -4.55844 
0 -22.1378 -10 10 -6.05386 -5.82621 -7.32692 -7.37578 
0 -22.1292 -13 10 -13.4711 -4.65928 -17.2514 -9.88233 
0 -24.0789 -10 10 -6.28714 -5.94183 -6.6807 -6.50031 
0 -22.3234 -9 7 -7.48878 -6.40588 -5.98312 -2.75317 
0 -28.2824 -11 10 -5.57068 -3.34151 -7.74579 -4.55845 
0 -24.9504 -11 9 -6.99895 -5.61473 -9.45103 -6.69623 
0 -26.2341 -11 10 -7.39597 -3.34151 -9.77672 -6.62083 
0 -27.2152 -11 10 -7.14676 -3.34151 -9.26347 -5.11944 
0 -26.4792 -10 10 -5.7519 -5.61473 -5.17751 -5.24024 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 1 30 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
0 -19.5392 -10 8 -2.28245 -4.46324 -2.11171 -5.35638 
0 -16.5891 -8 4 -2.33907 -8.32687 -1.15317 -4.25897 
0 -20.1461 -11 7 -7.65328 -4.46324 -7.49654 -8.57625 
0 -21.3513 -10 8 -4.9779 -6.98083 -3.83921 -6.941 
0 -21.9707 -9 5 -2.66237 -6.54013 -1.25602 -4.47634 
0 -24.3233 -11 7 -4.58735 -4.46324 -5.93891 -6.81236 
0 -24.9591 -11 8 -4.68463 -4.46324 -5.92398 -6.81236 
0 -19.579 -10 5 -7.01232 -6.54013 -7.71806 -6.49332 
0 -23.1026 -9 6 -4.30866 -6.24998 -2.18768 -5.139 
0 -24.6614 -11 7 -5.50745 -7.56156 -2.86864 -9.22726 
0 -17.8294 -8 4 -5.03452 -10.8445 -2.88067 -5.84359 
0 -21.7251 -10 8 -5.79372 -7.59851 -6.36389 -9.21425 
0 -25.9223 -10 7 -2.93853 -5.78101 -2.15915 -6.67764 
