FEATURES_TXT_BEGIN_0 0 47 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
0 -24.0009 -10 3 -1.79827 -3.34151 -0.570342 -3.10246 
0 -24.4874 -10 4 -1.70833 -4.36691 -1.36339 -5.50043 
0 -24.2405 -10 3 -2.89063 -5.3806 -1.99971 -5.6268 
0 -30.0821 -10 3 -0.716643 -4.65928 -0.992082 -4.42373 
0 -22.0227 -10 4 -2.99476 -5.61473 -3.08821 -5.24024 
0 -30.056 -10 3 -1.74696 -5.68468 -1.14032 -6.8217 
0 -22.1422 -10 3 -4.96523 -6.25144 -3.79466 -6.0089 
0 -28.7778 -10 4 -3.13802 -6.69836 -2.56845 -6.94806 
0 -31.4478 -10 4 -2.02508 -5.15089 -2.08551 -5.04728 
0 -36.4558 -10 3 -1.45921 -2.99498 -0.788008 -3.42482 
0 -26.4792 -10 4 -5.33857 -5.61473 -3.23631 -5.24025 
0 -28.9291 -10 4 -1.60092 -3.95841 -3.10827 -6.20181 
0 -24.7674 -9 4 -4.30092 -6.70523 -3.69806 -5.95114 
0 -26.2985 -10 4 -4.23847 -6.52602 -3.69812 -6.77572 
0 -31.9342 -10 3 -2.34383 -6.17629 -2.35726 -7.44525 
0 -28.817 -10 4 -5.04655 -12.5931 -2.78996 -12.846 
0 -29.0754 -10 3 -1.91967 -4.98382 -3.38002 -8.59978 
0 -24.0789 -10 3 -4.85136 -5.94183 -4.5956 -6.50031 
0 -30.7515 -10 4 -4.99655 -6.25144 -2.68709 -6.0089 
0 -24.9137 -9 3 -4.61967 -7.73063 -3.9698 -8.34911 
0 -22.3234 -9 3 -7.85497 -6.40588 -4.56018 -2.75317 
0 -26.4407 -10 4 -4.13592 -8.16618 -3.95878 -9.07658 
0 -22.1378 -10 3 -4.61808 -5.82622 -5.24181 -7.37578 
0 -31.283 -12 5 -2.76303 -7.72039 -3.38438 -13.2144 
0 -30.0396 -10 4 -5.8641 -5.3806 -2.96685 -5.6268 
0 -28.9273 -10 5 -5.06161 -5.61473 -3.49104 -5.24024 
0 -30.4269 -11 5 -3.55813 -7.72039 -3.38424 -10.1158 
0 -28.4057 -10 4 -4.56351 -6.9325 -3.66114 -6.5615 
0 -26.9657 -10 5 -5.0255 -6.64014 -4.03765 -7.63821 
0 -36.2284 -10 5 -2.49003 -4.02038 -1.79565 -5.82279 
0 -29.7641 -10 3 -4.88716 -7.42485 -3.26614 -6.41469 
0 -26.565 -11 5 -3.79175 -3.34151 -4.90391 -4.55844 
0 -30.9625 -12 4 -3.08179 -8.74579 -3.65612 -15.6123 
0 -29.9491 -10 3 -4.05404 -7.11662 -3.43301 -8.11819 
0 -30.1064 -11 4 -3.87688 -8.74579 -3.65598 -12.5138 
0 -28.4549 -10 3 -4.55722 -7.55143 -3.96987 -9.17369 
0 -29.1609 -10 5 -4.70887 -6.64014 -3.92867 -7.63821 
0 -25.7881 -10 5 -5.10674 -6.87159 -4.91253 -6.69012 
0 -31.048 -10 5 -3.78831 -4.36691 -3.67993 -5.50043 
0 -28.2201 -10 4 -5.53322 -13.6185 -3.7547 -15.244 
0 -32.8822 -10 4 -2.87273 -6.46865 -3.16086 -6.36855 
0 -30.6922 -10 4 -5.10995 -5.3806 -3.58773 -5.6268 
0 -30.0632 -10 5 -5.6214 -9.45144 -3.58307 -8.21885 
0 -31.6873 -10 4 -3.11744 -7.18997 -3.51488 -7.57162 
0 -29.4696 -10 3 -3.63026 -7.42411 -4.08208 -7.18506 
0 -26.9863 -10 4 -5.89117 -7.65382 -4.565 -7.76458 
0 -28.8229 -10 5 -4.48025 -6.406 -4.28009 -8.02477 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 1 74 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
0 -16.5891 -8 2 -2.65481 -9.07523 -0.511449 -4.85287 
0 -19.5392 -10 3 -2.38796 -4.46324 -0.915518 -5.35637 
0 -21.9707 -9 3 -2.62251 -6.54013 -0.767916 -4.47634 
0 -20.9642 -8 3 -2.9022 -10.393 -1.08019 -6.17413 
0 -23.1026 -9 3 -4.44425 -6.24998 -1.49079 -5.139 
0 -17.8294 -8 3 -4.75266 -10.8445 -2.62131 -5.84359 
0 -25.2006 -8 3 -3.12187 -7.75746 -0.874861 -3.53161 
0 -25.9223 -10 4 -2.63535 -5.78101 -1.48425 -6.67763 
0 -15.7461 -6 3 -8.48554 -13.3207 -2.52695 -3.68413 
0 -21.3513 -10 4 -4.84141 -6.98083 -2.87176 -6.941 
0 -20.1899 -8 4 -9.57646 -9.70195 -2.03892 -4.32852 
0 -19.0165 -8 3 -6.14163 -14.8064 -2.55528 -9.94066 
0 -29.2002 -10 4 -2.81807 -3.14547 -1.27971 -4.03511 
0 -24.6614 -11 5 -5.47635 -7.56156 -2.4643 -9.22726 
0 -24.0359 -8 3 -2.88162 -10.8846 -2.02662 -6.79769 
0 -19.3021 -8 4 -7.09301 -11.8956 -3.04612 -7.02672 
0 -18.1381 -8 3 -5.095 -12.2597 -3.63923 -8.52612 
0 -23.0839 -9 4 -5.07596 -9.05772 -2.72416 -6.06097 
0 -20.2352 -8 3 -5.90308 -18.3268 -2.73107 -14.5964 
0 -22.0156 -8 3 -2.45746 -9.69214 -3.04938 -7.95222 
0 -26.986 -10 4 -2.61477 -6.27262 -2.43069 -7.30119 
0 -17.8539 -7 3 -5.15746 -12.4389 -3.63916 -7.70155 
0 -24.4823 -10 4 -6.13312 -7.40224 -2.8117 -6.37132 
0 -20.7578 -7 3 -11.3607 -11.4887 -2.34364 -4.11115 
0 -18.7782 -10 3 -6.07505 -12.9847 -4.29689 -13.2076 
0 -31.6316 -9 4 -3.05262 -5.22236 -1.13211 -3.15508 
0 -16.8725 -7 3 -8.71761 -12.0453 -3.8852 -5.53038 
0 -20.2444 -8 3 -4.67628 -13.3138 -3.69649 -6.21451 
0 -23.7037 -10 4 -3.61957 -13.4541 -3.32548 -14.9648 
0 -25.3179 -10 4 -2.19061 -5.08015 -3.45345 -8.45572 
0 -29.5757 -8 4 -3.36926 -9.07523 -1.4436 -4.85287 
0 -26.7055 -11 4 -4.18123 -7.35312 -3.12792 -8.58889 
0 -22.8476 -9 4 -4.41467 -13.4541 -3.32534 -11.8662 
0 -21.1562 -9 4 -4.89061 -7.82696 -4.04323 -8.20505 
0 -19.9521 -8 3 -6.2113 -12.0571 -3.82994 -7.1917 
0 -25.6891 -10 4 -7.26056 -9.3483 -2.76902 -9.00988 
0 -23.2072 -10 4 -6.87393 -7.90516 -3.66271 -7.00969 
0 -23.8372 -9 3 -7.91732 -9.18898 -3.11642 -6.15395 
0 -29.4631 -8 4 -3.48744 -7.41093 -1.82908 -3.85396 
0 -30.319 -9 4 -4.91132 -4.93221 -1.85421 -3.81774 
0 -24.9613 -10 4 -5.63624 -13.7148 -3.13514 -15.0999 
0 -29.4857 -9 4 -4.69164 -7.56775 -2.05953 -6.46026 
0 -26.7106 -10 4 -6.23039 -10.9428 -2.80572 -11.0381 
0 -20.0263 -9 4 -4.64829 -9.07523 -4.84502 -6.30885 
0 -20.772 -9 2 -3.50785 -9.94609 -4.58048 -9.31531 
0 -23.7643 -8 4 -5.05829 -12.2024 -3.24896 -8.11895 
0 -22.607 -8 3 -4.39113 -10.5953 -3.722 -7.10244 
0 -26.0286 -10 4 -5.05334 -10.5375 -3.2556 -10.2292 
0 -27.2054 -12 5 -3.35272 -8.84212 -3.72955 -15.4683 
0 -24.6833 -10 4 -4.47989 -6.73168 -3.97244 -8.19984 
0 -26.3493 -11 5 -4.14782 -8.84212 -3.72941 -12.3697 
0 -23.6067 -8 4 -6.07376 -13.4886 -3.3453 -8.6194 
0 -21.7143 -9 4 -8.80636 -8.18171 -4.13565 -6.62779 
0 -24.3658 -9 4 -4.71444 -8.80856 -3.82484 -7.31981 
0 -24.14 -10 4 -6.30006 -8.19349 -4.08038 -8.28911 
0 -22.0554 -8 4 -5.35194 -11.8249 -4.08544 -7.47063 
0 -27.3368 -9 4 -6.46494 -13.0197 -2.65812 -10.158 
0 -23.6469 -10 5 -5.0851 -7.21295 -4.48951 -7.97413 
0 -20.5829 -8 4 -7.01635 -13.9728 -4.2772 -8.95849 
