FEATURES_TXT_BEGIN_0 0 15 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
0 -24.0009 -10 10 -3.4102 -3.34237 -2.94173 -3.10404 
0 -22.0227 -10 9 -4.83852 -5.61558 -4.6413 -5.24182 
0 -24.4874 -10 9 -3.63294 -4.36748 -3.54992 -5.50201 
0 -22.1422 -10 10 -6.40197 -6.25374 -5.87749 -6.01178 
0 -24.2405 -10 9 -4.23863 -5.38119 -4.01456 -5.62838 
0 -26.565 -11 10 -5.81281 -3.34237 -6.754 -4.55675 
0 -22.1378 -10 10 -6.05261 -5.82695 -7.3219 -7.37736 
0 -22.1292 -13 10 -13.4628 -4.66014 -17.2364 -9.8834 
0 -24.0789 -10 10 -6.28629 -5.94618 -6.67568 -6.50617 
0 -22.3234 -9 7 -7.48828 -6.39976 -5.98025 -2.75469 
0 -28.2824 -11 10 -5.56712 -3.34237 -7.74053 -4.55675 
0 -24.9504 -11 9 -6.99545 -5.61558 -9.44011 -6.69453 
0 -26.2341 -11 10 -7.39553 -3.34237 -9.77201 -6.62098 
0 -27.2152 -11 10 -7.1459 -3.34237 -9.25861 -5.11529 
0 -26.4792 -10 10 -5.75026 -5.61558 -5.17179 -5.24182 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 1 30 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
0 -19.5392 -10 8 -2.28106 -4.46211 -2.10686 -5.35654 
0 -16.5891 -8 4 -2.34024 -8.32468 -1.15443 -4.25947 
0 -20.1461 -11 7 -7.6531 -4.46211 -7.4929 -8.58218 
0 -21.3513 -10 8 -4.97577 -6.98047 -3.83371 -6.94117 
0 -21.9707 -9 5 -2.6642 -6.53786 -1.25662 -4.47694 
0 -24.3233 -11 7 -4.59395 -4.46211 -5.92647 -6.80925 
0 -24.9591 -11 8 -4.68367 -4.46211 -5.91913 -6.80925 
0 -19.579 -10 5 -7.01389 -6.53786 -7.71893 -6.48819 
0 -23.1026 -9 6 -4.30729 -6.24893 -2.18417 -5.13907 
0 -24.6614 -11 7 -5.50736 -7.56064 -2.86514 -9.22649 
0 -17.8294 -8 4 -5.03495 -10.843 -2.88128 -5.8441 
0 -21.7251 -10 8 -5.79121 -7.60018 -6.35908 -9.21743 
0 -25.9223 -10 7 -2.93822 -5.77988 -2.15615 -6.67793 
0 -20.0263 -9 5 -4.92062 -9.07572 -5.01675 -6.30626 
0 -18.6052 -9 9 -11.8692 -8.34687 -8.06275 -4.71478 
0 -26.1388 -11 8 -4.07571 -4.46211 -6.62978 -8.05987 
0 -15.3119 -10 5 -10.168 -10.3935 -11.6869 -10.1802 
0 -23.2072 -10 8 -6.49547 -7.90232 -4.58351 -7.00801 
0 -25.1191 -11 8 -6.01676 -4.46211 -8.42375 -7.36779 
0 -22.1819 -12 8 -9.93109 -5.77988 -12.5893 -10.6832 
0 -29.2002 -10 10 -3.15367 -3.14433 -3.12262 -4.03514 
0 -24.4823 -10 8 -5.75445 -7.40219 -3.73249 -6.37246 
0 -18.7782 -10 5 -2.36218 -12.9985 -6.14851 -13.2218 
0 -17.8872 -9 3 -7.71228 -8.32468 -6.54046 -7.48511 
0 -23.6469 -10 8 -5.38593 -7.2145 -5.15775 -7.97713 
0 -25.2594 -11 8 -6.01598 -4.46211 -8.16915 -8.05987 
0 -25.3179 -10 8 -2.86138 -5.07889 -5.24032 -8.45601 
0 -20.8552 -9 7 -8.7019 -7.20887 -5.92573 -5.1061 
0 -26.2301 -11 8 -5.66645 -4.46211 -7.75939 -6.80925 
0 -21.1562 -9 6 -4.91807 -7.82564 -4.53824 -8.20557 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 2 2 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
0 -21.1429 -12 11 -2.94827 -3.29476 -2.6566 -3.99194 
0 -17.0408 -10 7 -2.23713 -7.15733 -2.14489 -2.89488 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 3 7 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
0 -31.9393 -13 13 -3.32547 -3.44612 -4.24908 -5.1619 
0 -26.1186 -13 8 -4.5096 -10.309 -4.05648 -8.25749 
0 -23.7852 -12 7 -4.98471 -11.5122 -3.39731 -7.9444 
0 -32.2686 -14 11 -2.9982 -6.33719 -3.57844 -8.3963 
0 -29.774 -13 13 -6.79886 -6.3862 -5.87471 -6.17782 
0 -29.9352 -13 10 -3.4733 -7.54038 -2.91926 -8.08321 
0 -30.3026 -12 11 -5.55956 -4.64931 -4.22032 -4.84881 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 4 1 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
0 -21.1459 -15 14 -3.38252 -3.94101 -2.38731 -3.48064 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 5 1 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
0 -21.266 -15 15 -4.1143 -4.13147 -2.86778 -3.3736 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 6 54 8 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
0 -15.2313 -8 8 -2.2197 -2.38668 -1.55524 -1.69585 
0 -15.3338 -10 8 -5.03557 -2.38668 -6.82802 -6.25965 
0 -18.4153 -10 8 -4.11105 -2.38668 -7.83875 -6.25965 
0 -17.9235 -9 8 -5.4518 -2.38668 -6.40439 -3.7071 
0 -12.7633 -7 6 -7.20708 -5.84736 -5.07426 -1.53848 
0 -18.1346 -9 8 -5.60509 -2.38668 -7.20778 -3.14856 
0 -20.0997 -11 8 -4.03332 -2.38668 -7.68585 -10.092 
0 -21.0757 -10 7 -2.4521 -2.38668 -4.70621 -7.49416 
0 -20.9226 -9 6 -1.65723 -3.03738 -1.40629 -5.705 
0 -19.1515 -12 8 -6.92693 -2.38668 -13.1115 -10.8235 
0 -18.2371 -11 8 -8.42097 -2.38668 -12.4806 -7.71236 
0 -20.6514 -10 8 -4.24405 -2.38668 -7.68562 -7.53948 
